address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 동작구 노량진동 206-19,FD6,음식점,"음식점 > 한식 > 찌개,전골",,26783424,02-817-1123,마마부찌,http://place.map.kakao.com/26783424,서울 동작구 만양로14길 40,126.94629633132,37.5121718733123
서울 서초구 양재동 17-22,FD6,음식점,음식점 > 한식,,24583148,02-576-1008,남와집 양재점,http://place.map.kakao.com/24583148,서울 서초구 강남대로30길 34,127.039092520943,37.4820695791013
서울 서초구 서초동 1337-22,FD6,음식점,"음식점 > 한식 > 찌개,전골",,20032680,02-581-1780,금강섞어찌개,http://place.map.kakao.com/20032680,서울 서초구 강남대로 321,127.029865848391,37.4915076285908
경기 안성시 당왕동 346-1,FD6,음식점,음식점 > 한식,,9990637,031-671-1259,풍어촌,http://place.map.kakao.com/9990637,경기 안성시 실왕길 15,127.26645496685263,37.02518831639068
서울 중구 을지로6가 18-37,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",,27228581,02-2268-2059,순미네행복게장 동대문직영점,http://place.map.kakao.com/27228581,서울 중구 을지로43길 38,127.007764965042,37.567710655287
서울 마포구 성산동 232-12,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",,26903876,02-323-1112,홍익게장 홍대본점,http://place.map.kakao.com/26903876,서울 마포구 월드컵북로 59,126.916781621264,37.5592951085469
서울 강남구 신사동 664,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,8501640,02-516-4747,영양센타,http://place.map.kakao.com/8501640,서울 강남구 압구정로 344,127.03982451491412,37.52768363013356
서울 중구 충무로1가 25-32,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,11185781,02-776-2015,영양센타 본점,http://place.map.kakao.com/11185781,서울 중구 명동2길 52,126.983167584991,37.5611072100711
서울 강서구 방화동 609-30,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",,21311158,02-2663-5292,삼순이게장,http://place.map.kakao.com/21311158,서울 강서구 방화동로 56,126.812537481379,37.5653816704314
서울 서대문구 연희동 133-20,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,16735266,02-323-3208,연희녹두삼계탕,http://place.map.kakao.com/16735266,서울 서대문구 연희맛로 43-1,126.931219155561,37.5687071978768
서울 광진구 중곡동 115-19,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,17434210,02-456-9912,장인석닭한마리,http://place.map.kakao.com/17434210,서울 광진구 자양로43길 49-6,127.089856388928,37.5527417950966
서울 송파구 잠실동 186-13,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,2117466906,010-2740-3366,큰손닭한마리 잠실새내본점,http://place.map.kakao.com/2117466906,서울 송파구 백제고분로15길 59,127.08433145591687,37.51052856594256
서울 중구 중림동 471,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,10253905,02-392-1134,닭칼원조집,http://place.map.kakao.com/10253905,서울 중구 청파로 457-1,126.9678114499633,37.56020662932637
부산 동래구 온천동 1234-18,,,"가정,생활 > 미용 > 체형관리",,780556904,,황후명가,http://place.map.kakao.com/780556904,부산 동래구 아시아드대로247번길 11,129.06764215203,35.2060953768365
서울 은평구 불광동 28-11,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,8414493,02-764-8571,성너머집,http://place.map.kakao.com/8414493,서울 은평구 불광로18길 13-1,126.93279392188497,37.62257270050824
서울 중구 주교동 291-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,27597222,02-2266-2129,대복닭한마리,http://place.map.kakao.com/27597222,서울 중구 을지로27길 32-30,127.0,37.5682659240123
경기 성남시 중원구 금광동 3736,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",,870932796,031-602-7100,외할머니돌게장,http://place.map.kakao.com/870932796,경기 성남시 중원구 산성대로372번길 21,127.159547466087,37.4450088608741
경기 포천시 내촌면 음현리 828-5,FD6,음식점,음식점 > 한식 > 국수,,16684327,031-534-1883,별난국수마을 본점,http://place.map.kakao.com/16684327,경기 포천시 내촌면 금강로 2019,127.221635758772,37.76037010452
서울 종로구 종로5가 282-22,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,8449040,02-2279-2078,원소닭 원할매소문난원조닭한마리,http://place.map.kakao.com/8449040,서울 종로구 종로40가길 25,127.005297564166,37.5702912431028
전북 군산시 나포면 서포리 449-4,FD6,음식점,음식점 > 한식,,10619811,063-453-8883,옹고집쌈밥,http://place.map.kakao.com/10619811,전북 군산시 나포면 서왕길 34,126.7988471264,36.0170137535593
서울 노원구 공릉동 577-10,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,20553565,02-972-7459,닭한마리 공릉본점,http://place.map.kakao.com/20553565,서울 노원구 동일로 1020,127.07472728622254,37.62118813494639
서울 강남구 대치동 1023-8,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,10650662,02-565-5253,영양센터 대치동점,http://place.map.kakao.com/10650662,서울 강남구 도곡로 436,127.05813988075,37.4977392730229
서울 영등포구 여의도동 25-5,FD6,음식점,음식점 > 한식,,9542036,02-782-6592,평안도만두집,http://place.map.kakao.com/9542036,서울 영등포구 여의나루로 71,126.926889252272,37.5237807925733
서울 강남구 청담동 75-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,8088448,02-515-9291,청담영양센터,http://place.map.kakao.com/8088448,서울 강남구 학동로87길 7,127.051075332288,37.5192405115356
서울 강남구 신사동 609-1,FD6,음식점,음식점 > 한식,,7943815,02-548-0090,설매네,http://place.map.kakao.com/7943815,서울 강남구 압구정로30길 23,127.02937948928205,37.52580900216566
서울 광진구 화양동 44-13,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,26831018,02-469-4690,선기형 닭한마리,http://place.map.kakao.com/26831018,서울 광진구 동일로24길 18-1,127.066196034661,37.5437150083881
서울 영등포구 양평동4가 77-3,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,8049653,0504-3142-1119,이필당보쌈왕족발,http://place.map.kakao.com/8049653,서울 영등포구 양평로17길 12-2,126.895681617259,37.5357586871157
서울 중구 주교동 43-23,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",,8050105,02-2265-4669,은주정,http://place.map.kakao.com/8050105,서울 중구 창경궁로8길 32,126.99975663427007,37.56867047080973
서울 성북구 안암동5가 101-28,FD6,음식점,음식점 > 분식,,13086789,02-953-3394,고른햇살,http://place.map.kakao.com/13086789,서울 성북구 개운사길 14,127.02946013518523,37.587004730063086
서울 중구 주교동 89-1,FD6,음식점,"음식점 > 한식 > 육류,고기",,10375797,02-2275-3743,보건옥,http://place.map.kakao.com/10375797,서울 중구 창경궁로8길 12,126.99875940309,37.5685290082279
서울 영등포구 신길동 400-5,FD6,음식점,음식점 > 한식 > 설렁탕,,10164436,02-832-1735,양고바우설렁탕 본점,http://place.map.kakao.com/10164436,서울 영등포구 도림로 272,126.904644364301,37.5023606812962
서울 마포구 서교동 446-60,FD6,음식점,"음식점 > 한식 > 찌개,전골",,10321608,02-333-6101,대청마루,http://place.map.kakao.com/10321608,서울 마포구 동교로 147,126.918320452138,37.555519203261
서울 중구 주교동 118-3,FD6,음식점,음식점 > 한식 > 설렁탕,,7873473,02-2265-0322,문화옥,http://place.map.kakao.com/7873473,서울 중구 창경궁로 62-5,126.99846058244935,37.56807850687044
서울 영등포구 영등포동6가 66-7,FD6,음식점,음식점 > 한식 > 국수,,12983266,02-2634-6848,서민준밀밭,http://place.map.kakao.com/12983266,서울 영등포구 영신로40길 22-1,126.90383555472539,37.521025224647964
서울 마포구 도화동 181-39,FD6,음식점,음식점 > 한식 > 설렁탕,,26973107,02-716-8616,마포양지설렁탕,http://place.map.kakao.com/26973107,서울 마포구 새창로 6,126.95050684717809,37.542029311349644
서울 중구 신당동 251-131,FD6,음식점,음식점 > 한식 > 설렁탕,,8853925,02-2234-9713,느티나무설렁탕,http://place.map.kakao.com/8853925,서울 중구 퇴계로71길 38,127.0128730984691,37.566447012612315
서울 성동구 행당동 299-1,FD6,음식점,음식점 > 중식 > 중국요리,,1658512250,02-2281-9031,춘향미엔,http://place.map.kakao.com/1658512250,서울 성동구 왕십리로21길 26,127.03202115543138,37.56046976592757
경기 화성시 안녕동 188-562,FD6,음식점,음식점 > 한식 > 냉면,,8598381,031-223-1182,청학동칡냉면,http://place.map.kakao.com/8598381,경기 화성시 효행로 466,126.98552951231945,37.20949205803589
서울 서초구 원지동 379-4,FD6,음식점,음식점 > 한식 > 냉면,,8064947,02-2057-5526,조선면옥,http://place.map.kakao.com/8064947,서울 서초구 원터2길 2,127.056593263091,37.4442920846672
서울 성동구 행당동 299-1,FD6,음식점,음식점 > 중식 > 중국요리,,1658512250,02-2281-9031,춘향미엔,http://place.map.kakao.com/1658512250,서울 성동구 왕십리로21길 26,127.03202115543138,37.56046976592757
경기 시흥시 정왕동 1802-6,FD6,음식점,음식점 > 한식 > 냉면,,8376039,031-432-9449,서울냉면,http://place.map.kakao.com/8376039,경기 시흥시 다솜마을2길 5-2,126.74047308149252,37.350430016406655
충남 논산시 내동 1205,FD6,음식점,음식점 > 한식 > 냉면,,800203641,041-735-5005,함흥면옥,http://place.map.kakao.com/800203641,충남 논산시 대학로 81,127.107008549007,36.1792963517783
충북 충주시 단월동 12-8,FD6,음식점,음식점 > 한식 > 국수,,22311845,043-848-5508,원조중앙탑막국수,http://place.map.kakao.com/22311845,충북 충주시 중원대로 3018,127.91913729377828,36.9424964386233
강원특별자치도 속초시 조양동 1519,FD6,음식점,음식점 > 한식 > 국수,,1497966317,033-636-6364,봉평막국수,http://place.map.kakao.com/1497966317,강원특별자치도 속초시 선사로4길 5,128.591664690579,38.1886547142851
서울 광진구 구의동 218-1,FD6,음식점,음식점 > 한식 > 국수,,13113794,02-444-7833,민속손국시,http://place.map.kakao.com/13113794,서울 광진구 아차산로 458,127.09318954223293,37.53936298370789
서울 강남구 역삼동 823-38,FD6,음식점,음식점 > 한식 > 국수,,27204005,02-554-1855,우밀가안동국시 역삼점,http://place.map.kakao.com/27204005,서울 강남구 테헤란로10길 21,127.032817780264,37.4981094238993
강원특별자치도 평창군 봉평면 창동리 682,FD6,음식점,음식점 > 한식,,12095115,033-335-4594,메밀꽃필무렵,http://place.map.kakao.com/12095115,강원특별자치도 평창군 봉평면 이효석길 33-13,128.360288097673,37.6109419472088
경북 경주시 하동 347,FD6,음식점,음식점 > 한식 > 한정식,,21221801,054-771-6424,맛자랑,http://place.map.kakao.com/21221801,경북 경주시 보불로 329,129.306231988274,35.8122651714392
서울 서초구 방배동 873-18,FD6,음식점,음식점 > 한식,,11557414,02-533-7199,일미옥,http://place.map.kakao.com/11557414,서울 서초구 서초대로19길 10-21,126.99236540441,37.4880584954415
서울 서대문구 연희동 82-3,FD6,음식점,음식점 > 한식 > 쌈밥,,16904322,02-336-9483,녹원쌈밥,http://place.map.kakao.com/16904322,서울 서대문구 연희로25길 22,126.934154339228,37.5724750312594
서울 종로구 재동 84-22,FD6,음식점,음식점 > 분식,,19158798,02-794-4243,깡통만두,http://place.map.kakao.com/19158798,서울 종로구 북촌로2길 5-6,126.986084505317,37.5781652360883
서울 강남구 논현동 141-7,FD6,음식점,음식점 > 한식 > 국수,,13624172,02-3444-5488,손국시,http://place.map.kakao.com/13624172,서울 강남구 학동로2길 19,127.02292861395,37.5100915260471
서울 중구 서소문동 120-35,FD6,음식점,음식점 > 한식 > 국수,,11152625,02-753-5388,진주회관,http://place.map.kakao.com/11152625,서울 중구 세종대로11길 26,126.97450196830496,37.56230758617626
서울 서초구 서초동 1327-17,FD6,음식점,음식점 > 한식 > 국수,,14826741,02-523-3335,무아국수,http://place.map.kakao.com/14826741,서울 서초구 강남대로55길 9-15,127.027958315643,37.4947373050311
충북 충주시 금릉동 736,FD6,음식점,"음식점 > 한식 > 찌개,전골",,26328994,043-843-4408,터줏골명가,http://place.map.kakao.com/26328994,충북 충주시 금제7길 14,127.927014828037,36.989026040694
서울 노원구 중계동 81,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,,11884233,02-951-5070,뚝배기바지락칼국수,http://place.map.kakao.com/11884233,서울 노원구 중계로 158,127.081047575213,37.6490388223318
서울 강북구 번동 269-7,FD6,음식점,음식점 > 한식 > 해장국,,8154336,02-915-1541,할머니해장국,http://place.map.kakao.com/8154336,서울 강북구 월계로37길 137-6,127.043469060789,37.6280044396834
서울 강남구 대치동 996-16,FD6,음식점,음식점 > 한식 > 해장국,,27531028,02-558-7905,중앙해장,http://place.map.kakao.com/27531028,서울 강남구 영동대로86길 17,127.065472540919,37.508273597184
서울 종로구 묘동 3-1,FD6,음식점,음식점 > 한식 > 국수,,378458912,070-4113-1214,잘빠진메밀 익선동점,http://place.map.kakao.com/378458912,서울 종로구 율곡로8길 73,126.991487248091,37.574039194599
서울 성북구 정릉동 465-4,FD6,음식점,음식점 > 한식 > 국수,,1429186456,02-911-2232,강릉메밀촌,http://place.map.kakao.com/1429186456,서울 성북구 정릉로26길 21,127.011564776627,37.6040383813703
경기 오산시 지곶동 278-3,FD6,음식점,음식점 > 한식 > 두부전문점,,15434242,031-372-3334,콩마당,http://place.map.kakao.com/15434242,경기 오산시 독산성로 225,127.024043853239,37.1774454561162
경기 고양시 덕양구 용두동 432-213,FD6,음식점,음식점 > 한식 > 해장국,,11520523,02-353-5057,미소복원조양평해장국 서오릉본점,http://place.map.kakao.com/11520523,경기 고양시 덕양구 서오릉로 374,126.89809025357339,37.62477173797223
서울 광진구 광장동 326-9,FD6,음식점,음식점 > 한식,,8005616,02-2201-4369,옛집,http://place.map.kakao.com/8005616,서울 광진구 아차산로76가길 18,127.106828264965,37.5471126395399
경기 의정부시 의정부동 481-11,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,16551914,031-874-6526,평양초계탕막국수,http://place.map.kakao.com/16551914,경기 의정부시 둔야로33번길 34,127.037706981891,37.7390105142286
경기 고양시 덕양구 화정동 975-3,FD6,음식점,음식점 > 한식,,21391356,,메밀공방,http://place.map.kakao.com/21391356,경기 고양시 덕양구 백양로 85,126.833746817189,37.6335210731602
서울 강동구 성내동 413-13,FD6,음식점,음식점 > 한식,,8177529,02-485-4675,고모네원조콩탕북어탕,http://place.map.kakao.com/8177529,서울 강동구 풍성로57길 13,127.13592868353,37.5296682063631
서울 강남구 삼성동 77-9,FD6,음식점,음식점 > 한식 > 국수,,7928439,02-3442-1957,삼성국수,http://place.map.kakao.com/7928439,서울 강남구 영동대로 611,127.05941431344392,37.51480277340062
서울 중구 충무로5가 8-2,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,,19338775,02-2266-6556,만나손칼국수,http://place.map.kakao.com/19338775,서울 중구 동호로31길 29,127.00109789512533,37.56318610304924
서울 서초구 서초동 1308-1,FD6,음식점,음식점 > 한식 > 국수,,11891754,02-536-4133,강남교자 강남본점,http://place.map.kakao.com/11891754,서울 서초구 강남대로69길 11,127.024192602551,37.5014596439074
서울 용산구 용문동 8-95,FD6,음식점,음식점 > 한식 > 해장국,,10617612,02-712-6290,용문해장국,http://place.map.kakao.com/10617612,서울 용산구 효창원로 110,126.960882841969,37.5379678925348
서울 마포구 합정동 449-8,FD6,음식점,음식점 > 한식 > 국수,,13494990,02-322-5582,원당국수잘하는집,http://place.map.kakao.com/13494990,서울 마포구 동교로 22,126.904852895292,37.5518943163398
충북 증평군 증평읍 신동리 498,FD6,음식점,음식점 > 한식 > 국수,,10039855,043-838-2351,평창메밀,http://place.map.kakao.com/10039855,충북 증평군 증평읍 삼일로 9,127.58042780009937,36.779508283011985
인천 남동구 구월동 1265-1,FD6,음식점,음식점 > 한식 > 국수,,2087326990,032-468-0054,봉평메밀막국수,http://place.map.kakao.com/2087326990,인천 남동구 호구포로800번길 8,126.719720421073,37.453599714355
강원특별자치도 속초시 조양동 1519,FD6,음식점,음식점 > 한식 > 국수,,1497966317,033-636-6364,봉평막국수,http://place.map.kakao.com/1497966317,강원특별자치도 속초시 선사로4길 5,128.591664690579,38.1886547142851
서울 서대문구 연희동 193-6,FD6,음식점,음식점 > 한식 > 냉면,,8088062,02-334-3545,청송함흥냉면전문점 본관,http://place.map.kakao.com/8088062,서울 서대문구 연희맛로 6,126.928799476854,37.5659126768563
서울 종로구 낙원동 221,FD6,음식점,음식점 > 한식 > 냉면,,8041476,,유진식당,http://place.map.kakao.com/8041476,서울 종로구 종로17길 40,126.9883179183545,37.57204231870933
서울 마포구 동교동 168-3,FD6,음식점,음식점 > 한식 > 국밥 > 돈수백,,8431668,02-324-3131,돈수백 홍대직영점,http://place.map.kakao.com/8431668,서울 마포구 홍익로6길 74,126.92528145799916,37.556945587298486
강원특별자치도 춘천시 근화동 798-1,FD6,음식점,음식점 > 한식,,8549621,033-254-2232,춘천막국수,http://place.map.kakao.com/8549621,강원특별자치도 춘천시 당간지주길 76,127.72387432351212,37.89224745040491
강원특별자치도 평창군 대관령면 횡계리 302-4,FD6,음식점,음식점 > 한식 > 국수,,16828360,033-332-5599,봉평메밀촌,http://place.map.kakao.com/16828360,강원특별자치도 평창군 대관령면 꽃밭양지길 4,128.71053312844,37.6745447501647
경기 화성시 안녕동 188-562,FD6,음식점,음식점 > 한식 > 냉면,,8598381,031-223-1182,청학동칡냉면,http://place.map.kakao.com/8598381,경기 화성시 효행로 466,126.98552951231945,37.20949205803589
서울 강남구 대치동 894-4,FD6,음식점,음식점 > 한식 > 냉면,,10406623,02-3446-8966,반룡산,http://place.map.kakao.com/10406623,서울 강남구 테헤란로78길 26,127.05579495970723,37.50447271946909
서울 영등포구 영등포동3가 7-32,FD6,음식점,음식점 > 한식 > 냉면,,10643743,02-2678-2722,함흥냉면,http://place.map.kakao.com/10643743,서울 영등포구 영등포로42길 6,126.906790582264,37.5189660993437
서울 중구 오장동 90-10,FD6,음식점,음식점 > 한식 > 냉면,,20747449,02-2267-9500,오장동함흥냉면,http://place.map.kakao.com/20747449,서울 중구 마른내로 108,126.99987775835788,37.56427090773028
경기 화성시 안녕동 188-562,FD6,음식점,음식점 > 한식 > 냉면,,8598381,031-223-1182,청학동칡냉면,http://place.map.kakao.com/8598381,경기 화성시 효행로 466,126.98552951231945,37.20949205803589
충남 아산시 신창면 창암리 28-9,FD6,음식점,음식점 > 한식 > 냉면,,371913672,041-532-1033,박군자진주냉면,http://place.map.kakao.com/371913672,충남 아산시 신창면 순천향로 321,126.962575215228,36.7619219598433
경기 화성시 안녕동 188-562,FD6,음식점,음식점 > 한식 > 냉면,,8598381,031-223-1182,청학동칡냉면,http://place.map.kakao.com/8598381,경기 화성시 효행로 466,126.98552951231945,37.20949205803589
서울 서초구 방배동 797-19,FD6,음식점,음식점 > 한식 > 냉면,,24726061,02-536-1423,서초면옥 본점,http://place.map.kakao.com/24726061,서울 서초구 동광로 97,126.993115659813,37.4939439225313
서울 강남구 신사동 588-9,FD6,음식점,음식점 > 한식 > 냉면,,8163082,02-3446-5539,강남면옥 신사점,http://place.map.kakao.com/8163082,서울 강남구 논현로152길 34,127.030972783415,37.521409900961
서울 은평구 응암동 427-165,FD6,음식점,음식점 > 한식 > 냉면,,16413621,02-387-1434,시장냉면,http://place.map.kakao.com/16413621,서울 은평구 응암로22길 5-17,126.91879439285482,37.594327162306236
서울 은평구 응암동 427-165,FD6,음식점,음식점 > 한식 > 냉면,,16413621,02-387-1434,시장냉면,http://place.map.kakao.com/16413621,서울 은평구 응암로22길 5-17,126.91879439285482,37.594327162306236
서울 용산구 남영동 59-2,FD6,음식점,"음식점 > 양식 > 스테이크,립",,16684021,02-797-3217,다사랑스테이크,http://place.map.kakao.com/16684021,서울 용산구 한강대로84길 14,126.973422049719,37.5435972235053
경남 창원시 의창구 동읍 신방리 377-4,FD6,음식점,음식점 > 한식 > 국수,,20202976,055-253-8979,소바쟁이봉평메밀국수,http://place.map.kakao.com/20202976,경남 창원시 의창구 동읍 동읍로 217,128.675132146418,35.2940269420196
서울 서초구 방배동 925-18,FD6,음식점,"음식점 > 한식 > 찌개,전골",,21251540,02-588-0017,LA부대찌개,http://place.map.kakao.com/21251540,서울 서초구 효령로31길 90,126.994645147891,37.4849807768006
서울 중구 명동2가 4-2,FD6,음식점,"음식점 > 한식 > 찌개,전골",,15188892,02-753-3330,송탄부대찌개,http://place.map.kakao.com/15188892,서울 중구 명동10길 35-20,126.985811168704,37.5629311745487
경기 화성시 목동 459-1,FD6,음식점,"음식점 > 한식 > 찌개,전골",,569851804,031-376-1137,배부장찌개가 동탄목동점,http://place.map.kakao.com/569851804,경기 화성시 왕배산2길 4-12,127.12465012990828,37.18075227615271
충남 부여군 부여읍 동남리 270-1,FD6,음식점,음식점 > 한식,,1144508672,,두루애,http://place.map.kakao.com/1144508672,충남 부여군 부여읍 궁남로 35,126.913497665229,36.2730052162662
서울 성북구 동소문동5가 52-1,FD6,음식점,음식점 > 분식,,21402281,02-953-1257,이레김밥,http://place.map.kakao.com/21402281,서울 성북구 동소문로 86-2,127.014900913343,37.5920908651076
서울 강남구 역삼동 641-18,FD6,음식점,"음식점 > 한식 > 찌개,전골",,7819490,02-552-1663,대우부대찌개,http://place.map.kakao.com/7819490,서울 강남구 테헤란로25길 34,127.03522190118551,37.50270386227143
전북 군산시 영화동 12-1,FD6,음식점,음식점 > 중식 > 중국요리,,1559224601,070-4655-5431,황해짬뽕집,http://place.map.kakao.com/1559224601,전북 군산시 구영4길 44,126.71075007897883,35.98989769170125
경기 의정부시 의정부동 220-58,FD6,음식점,"음식점 > 한식 > 찌개,전골",,8007052,031-842-0423,허기숙할머니 원조오뎅식당 의정부본점,http://place.map.kakao.com/8007052,경기 의정부시 호국로1309번길 7,127.04949124004723,37.744086720134376
충북 음성군 금왕읍 유포리 111-5,FD6,음식점,"음식점 > 한식 > 찌개,전골",,14104303,043-881-1507,정가네부대찌개,http://place.map.kakao.com/14104303,충북 음성군 금왕읍 초금로 524,127.54886063676,36.9631155915707
서울 용산구 용산동3가 1-2,FD6,음식점,"음식점 > 한식 > 찌개,전골",,9583452,02-794-1408,신의주부대찌개,http://place.map.kakao.com/9583452,서울 용산구 한강대로62가길 20,126.974918688154,37.5346812537118
경기 의정부시 민락동 703-5,FD6,음식점,"음식점 > 한식 > 찌개,전골",,120534819,031-838-9966,동오부대찌개,http://place.map.kakao.com/120534819,경기 의정부시 용현로150번길 14-7,127.091928326259,37.7401420483834
서울 강남구 대치동 923-22,FD6,음식점,"음식점 > 한식 > 찌개,전골",,145560106,02-553-0135,대왕부대찌개 대치본점,http://place.map.kakao.com/145560106,서울 강남구 선릉로64길 15,127.053484361307,37.4980748448357
충남 금산군 금산읍 상리 39-10,FD6,음식점,"음식점 > 한식 > 찌개,전골",,10671200,041-751-2002,아우네부대찌개,http://place.map.kakao.com/10671200,충남 금산군 금산읍 금산로 1502,127.490219289501,36.1076430175717
경기 부천시 심곡동 384-4,FD6,음식점,음식점 > 한식 > 한정식,,26302175,032-654-8787,명동찌개마을,http://place.map.kakao.com/26302175,경기 부천시 부일로460번길 24,126.78098020191,37.4850337791334
서울 강남구 역삼동 619-26,FD6,음식점,"음식점 > 한식 > 찌개,전골 > 놀부부대찌개",,19197483,02-558-7564,놀부부대찌개 강남씨티점,http://place.map.kakao.com/19197483,서울 강남구 테헤란로1길 40,127.02720402205607,37.5008652258996
서울 강남구 대치동 891-41,FD6,음식점,"음식점 > 한식 > 찌개,전골",,1830663349,02-543-8288,JVL부대찌개 포스코점,http://place.map.kakao.com/1830663349,서울 강남구 선릉로90길 72,127.055037994887,37.5055362607758
서울 노원구 공릉동 633-18,FD6,음식점,음식점 > 한식 > 두부전문점,,8083654,02-972-7016,제일콩집,http://place.map.kakao.com/8083654,서울 노원구 동일로174길 37-8,127.077653612313,37.619477973192
경기 안양시 만안구 안양동 674-48,FD6,음식점,"음식점 > 한식 > 찌개,전골",,10489542,031-444-6426,석기정 본점,http://place.map.kakao.com/10489542,경기 안양시 만안구 장내로139번길 55,126.921263429545,37.3999024786619
서울 서초구 서초동 1660-27,FD6,음식점,"음식점 > 한식 > 찌개,전골",,21358043,02-522-9827,기세등등서병장 교대점,http://place.map.kakao.com/21358043,서울 서초구 서초중앙로20길 34-6,127.01588179390829,37.49224015204405
전북 익산시 송학동 262,,,"교통,수송 > 자동차 > 자동차정비 > 기아서비스센터 > 기아오토큐",,25079787,063-852-5119,기아오토큐 제일자동차,http://place.map.kakao.com/25079787,전북 익산시 군익로 446-1,126.93467454495357,35.94326865443897
전북 전주시 완산구 평화동1가 727-1,FD6,음식점,음식점 > 한식,,10893648,063-226-1080,토방,http://place.map.kakao.com/10893648,전북 전주시 완산구 평화18길 19,127.134469504549,35.7948090379014
서울 송파구 송파동 134-1,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",,17296779,02-422-5081,본가진미간장게장,http://place.map.kakao.com/17296779,서울 송파구 백제고분로 420,127.1113038375213,37.50832579951229
경기 화성시 남양읍 남양리 525,FD6,음식점,음식점 > 중식 > 중국요리,,1563939256,031-356-0246,명량,http://place.map.kakao.com/1563939256,경기 화성시 남양읍 남양시장로24번길 7-12,126.813414665475,37.2076862604858
인천 남동구 도림동 96-2,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",,18222870,032-446-8014,옹기꽃게장,http://place.map.kakao.com/18222870,인천 남동구 도림북로16번길 31,126.73289937804424,37.42473385160178
서울 송파구 가락동 122-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,13288835,02-418-3377,논현삼계탕죽 송파본점,http://place.map.kakao.com/13288835,서울 송파구 송이로 138,127.12350150880125,37.49435530101881
경기 화성시 향남읍 발안리 95-1,FD6,음식점,"음식점 > 한식 > 해물,생선 > 매운탕,해물탕",,20201580,,풍년명절,http://place.map.kakao.com/20201580,경기 화성시 향남읍 발안천길 45,126.906777464267,37.1313455070459
서울 종로구 체부동 85-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,26545925,02-737-7444,토속촌삼계탕,http://place.map.kakao.com/26545925,서울 종로구 자하문로5길 5,126.971494461387,37.5777229294346
서울 강서구 등촌동 648-11,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,1091362254,02-3661-8058,정일품삼계탕,http://place.map.kakao.com/1091362254,서울 강서구 공항대로59가길 10,126.864306973159,37.551959198227
서울 용산구 원효로1가 48-7,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,10126614,02-719-9978,강원정삼계탕,http://place.map.kakao.com/10126614,서울 용산구 원효로89길 13-10,126.967828988028,37.5404711653735
충남 태안군 안면읍 승언리 산 27,,,"여행 > 관광,명소 > 문화유적",,12777455,,안면도꽃지 할미할아비바위,http://place.map.kakao.com/12777455,,126.330428412509,36.5016312954296
서울 영등포구 문래동4가 9-2,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,11279164,02-2677-7373,능이버섯백숙,http://place.map.kakao.com/11279164,서울 영등포구 선유로 32,126.888871445967,37.5167341317029
서울 은평구 갈현동 481-2,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,10689637,02-355-0044,웅추삼계탕,http://place.map.kakao.com/10689637,서울 은평구 연서로27길 9,126.918433670023,37.617734625189
서울 중구 중림동 355,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,25689314,02-318-7330,예신라삼계탕 서소문점,http://place.map.kakao.com/25689314,서울 중구 청파로 464,126.968128039224,37.5609491365964
서울 중구 충무로2가 61-3,,,부동산 > 지명,,764181550,,진고개,http://place.map.kakao.com/764181550,서울 중구 퇴계로 141-10,126.987609864941,37.5617735964025
